NIT,RAZÓN SOCIAL,MACROSECTOR,REGIÓN,Año de Corte,deuda_activos,deuda_patrimonio,multiplicador_cap,cobertura_ingresos,margen_neto,roa,roe,label_original,label_corrected,deuda_activos_lm,deuda_patrimonio_lm,multiplicador_cap_lm,cobertura_ingresos_lm,margen_neto_lm,roa_lm,roe_lm
901421991,OLX FIN COLOMBIA S.A.S.,SERVICIOS,BOGOTÁ - CUNDINAMARCA,2023,0.49999999500000003,0.9999999800000005,1.999999960000001,0.5999999880000002,-0.0,-0.0,-0.0,2,2,1.8386832782851313e-08,1.6781941342658664e-08,1.1563787637650802e-08,-1.0038865741420733,0.0,0.0,0.0
800199514,SOCIEDAD OPERADORA S.A.S. OPESA,SERVICIOS,BOGOTÁ - CUNDINAMARCA,2023,0.12499999947916667,0.14285714217687076,1.142857137414966,0.9999999666666678,0.3333333222222226,0.04166666649305556,0.047619047392290254,1,1,-1.057912433136573,-0.6260959594759065,-0.43772549956793755,-0.7236721518069962,14.239777876215147,1.9389731135740749,1.093055382473459
860511704,IMPORTADORA SUR ALPINE S.A.,COMERCIO,BOGOTÁ - CUNDINAMARCA,2023,0.0,0.0,0.99999990000001,29999999.999999996,0.0,0.0,0.0,4,4,-1.4910438399379886,-0.7754903662475584,-0.527480190720777,20.025931455227344,0.0,0.0,0.0
900053771,SALUD TOLIMA S.A.S.,SERVICIOS,OTROS,2023,0.4999999875000003,0.9999999500000025,1.999999900000005,1.4999999250000038,0.0,0.0,0.0,2,2,0.0,0.0,-1.4454733969336243e-08,-0.44345773470424593,0.0,0.0,0.0
900363493,INTERMARES L S.A.S.,COMERCIO,COSTA PACÍFICA,2023,0.6666666444444452,0.9999999500000025,1.4999999250000038,1.4999999250000038,0.0,0.0,0.0,2,2,0.38744922923406855,0.0,-0.23718688770287108,-0.44345773470424593,0.0,0.0,0.0
900256150,ICON HOLDING CLINICAL RESEARCH INTERNATIONAL LIMITED SUCURSAL COLOMBIA,SERVICIOS,BOGOTÁ - CUNDINAMARCA,2023,0.0,0.0,0.99999990000001,29999999.999999996,0.0,0.0,0.0,4,4,-1.4910438399379886,-0.7754903662475584,-0.527480190720777,20.025931455227344,0.0,0.0,0.0
900024148,ALVASAR E HIJOS S EN CS,COMERCIO,BOGOTÁ - CUNDINAMARCA,2023,0.0,0.0,1.99999980000002,29999999.999999996,-0.0,-0.0,-0.0,4,4,-1.4910438399379886,-0.7754903662475584,-5.78189341441632e-08,20.025931455227344,0.0,0.0,0.0
900247844,COMERCIALIZADORA AGROSIGO S.A.S.,MANUFACTURA,ANTIOQUIA,2023,0.99999990000001,10000000.0,10000000.0,2.99999970000003,0.0,0.0,0.0,0,0,1.0579123088552127,17.25737304069587,19.53923854791511,0.14675330876728693,0.0,0.0,0.0
901009799,COLIMPORTADOS S.A.S.,COMERCIO,BOGOTÁ - CUNDINAMARCA,2023,0.99999990000001,0.99999990000001,0.99999990000001,2.99999970000003,0.0,0.0,0.0,2,2,1.0579123088552127,-2.796990037459458e-08,-0.527480190720777,0.14675330876728693,0.0,0.0,0.0
900545074,TOSHIBA GLOBAL COMMERCE SOLUTIONS COLOMBIA S.A.S.,COMERCIO,BOGOTÁ - CUNDINAMARCA,2023,0.9999999666666678,2.99999970000003,2.99999970000003,0.9999999666666678,0.0,0.0,0.0,2,2,1.0579124314340889,0.775490338277658,0.3742530569811345,-0.7236721518069962,0.0,0.0,0.0
800218682,GASES DEL CUSIANA S.A.S. E.S.P BIC,SERVICIOS,OTROS,2023,0.49999997500000126,0.99999990000001,1.99999980000002,2.99999970000003,0.0,0.0,0.0,2,2,-3.064472021603295e-08,-2.796990037459458e-08,-5.78189341441632e-08,0.14675330876728693,0.0,0.0,0.0
830057903,RED ASSIST S.A.S. - EN REORGANIZACION,SERVICIOS,BOGOTÁ - CUNDINAMARCA,2023,2.99999970000003,1.4999999250000038,0.49999997500000126,0.9999999666666678,0.0,0.0,0.0,2,2,3.606868549582569,0.24965213961989635,-0.9017332729976961,-0.7236721518069962,0.0,0.0,0.0
813004147,TRANSPORTES DEL HUILA S.A.,SERVICIOS,BOGOTÁ - CUNDINAMARCA,2023,0.39999999200000014,0.6666666444444452,1.6666666111111132,1.4999999250000038,0.0,0.0,0.0,2,2,-0.25371207579213495,-0.20398064202018332,-0.15322702713598305,-0.44345773470424593,0.0,0.0,0.0
800186332,ELECTRICOS H R S.A.S.,COMERCIO,BOGOTÁ - CUNDINAMARCA,2023,0.49999997500000126,0.99999990000001,1.99999980000002,2.99999970000003,0.0,0.0,0.0,2,2,-3.064472021603295e-08,-2.796990037459458e-08,-5.78189341441632e-08,0.14675330876728693,0.0,0.0,0.0
890805053,JORGE E JARAMILLO V Y COMPAÑIA S.A.S.,MANUFACTURA,EJE CAFETERO,2023,0.3333333222222226,0.49999997500000126,1.4999999250000038,2.99999970000003,0.0,0.0,0.0,2,2,-0.4331314085038996,-0.3218575846074789,-0.23718688770287108,0.14675330876728693,0.0,0.0,0.0
800051929,INDUSTRIA ANDINA DE ILUMINACION S.A.,MANUFACTURA,BOGOTÁ - CUNDINAMARCA,2023,0.6666666444444452,0.9999999500000025,1.4999999250000038,1.4999999250000038,-0.0,-0.0,-0.0,2,2,0.38744922923406855,0.0,-0.23718688770287108,-0.44345773470424593,0.0,0.0,0.0
901290132,IX COMERCIO COLOMBIA S.A.S.,COMERCIO,BOGOTÁ - CUNDINAMARCA,2023,0.9999999500000025,1.99999980000002,1.99999980000002,1.4999999250000038,-0.3333333222222226,-0.49999997500000126,-0.99999990000001,6,6,1.0579124007893685,0.453632753670179,-5.78189341441632e-08,-0.44345773470424593,-14.239777876215147,-19.258880494377642,-16.286499372143798
860073093,IMMACOLATA S.A.S.,SERVICIOS,BOGOTÁ - CUNDINAMARCA,2023,0.2903225797086368,0.40909090723140495,1.4090909026859504,0.3333333296296297,-0.3333333222222226,-0.032258064412070755,-0.04545454524793389,2,2,-0.5537115817836069,-0.3918051018742148,-0.28537481040992596,-1.2328384313248137,-14.239777876215147,-1.5080074651490736,-1.0444587708197695
811033997,CDEM & CDEB S.A.S.,COMERCIO,ANTIOQUIA,2023,0.6666666444444452,1.99999980000002,2.99999970000003,1.4999999250000038,0.0,0.0,0.0,2,2,0.38744922923406855,0.453632753670179,0.3742530569811345,-0.44345773470424593,0.0,0.0,0.0
800051984,CG CONSTRUCTORA S.A.S.,CONSTRUCCIÓN,EJE CAFETERO,2023,0.6666666444444452,1.99999980000002,2.99999970000003,1.4999999250000038,0.0,0.0,0.0,2,2,0.38744922923406855,0.453632753670179,0.3742530569811345,-0.44345773470424593,0.0,0.0,0.0
900474780,AGMO S.A.S.,AGROPECUARIO,BOGOTÁ - CUNDINAMARCA,2023,0.6666666444444452,1.99999980000002,2.99999970000003,1.4999999250000038,0.0,0.0,0.0,2,2,0.38744922923406855,0.453632753670179,0.3742530569811345,-0.44345773470424593,0.0,0.0,0.0
900248159,COLOMBIAN TISSUE S.A.S.,MANUFACTURA,COSTA PACÍFICA,2023,0.9999999666666678,2.99999970000003,2.99999970000003,0.9999999666666678,0.0,0.0,0.0,2,2,1.0579124314340889,0.775490338277658,0.3742530569811345,-0.7236721518069962,0.0,0.0,0.0
900588708,MARKEM - ESPACIO INTELIGENTE S.A.S.,COMERCIO,COSTA ATLÁNTICA,2023,0.9999999500000025,20000000.0,20000000.0,1.4999999250000038,0.0,0.0,0.0,0,0,1.0579124007893685,18.03286337897353,20.440971763093874,-0.44345773470424593,0.0,0.0,0.0
800101932,FLORES EL CIPRES S.A.S.,AGROPECUARIO,BOGOTÁ - CUNDINAMARCA,2023,0.99999990000001,10000000.0,10000000.0,2.99999970000003,0.0,0.0,0.0,0,0,1.0579123088552127,17.25737304069587,19.53923854791511,0.14675330876728693,0.0,0.0,0.0
900500517,GPC TUGS S.A.S.,SERVICIOS,COSTA ATLÁNTICA,2023,0.6666666555555558,1.999999900000005,2.9999998500000076,0.7499999812500004,0.3333333222222226,0.16666666388888896,0.49999997500000126,1,1,0.38744925374984546,0.4536327909633803,0.3742531057658601,-0.8913553391393703,14.239777876215147,7.321886736318714,9.526991696342392
900490683,PLUS SOLUTIONS S.A.S.,COMERCIO,ANTIOQUIA,2023,0.99999990000001,0.99999990000001,0.99999990000001,2.99999970000003,0.0,0.0,0.0,2,2,1.0579123088552127,-2.796990037459458e-08,-0.527480190720777,0.14675330876728693,0.0,0.0,0.0
900068476,KARIBIK S.A.S.,MANUFACTURA,ANTIOQUIA,2023,0.49999997500000126,10000000.0,20000000.0,2.99999970000003,-0.0,-0.0,-0.0,0,0,-3.064472021603295e-08,17.25737304069587,20.440971763093874,0.14675330876728693,0.0,0.0,0.0
901207805,ARROZ SUPREMO S.A.S.,MANUFACTURA,BOGOTÁ - CUNDINAMARCA,2023,0.37499999531250006,0.7499999812500004,1.9999999500000012,0.9999999666666678,0.3333333222222226,0.12499999843750002,0.24999999375000015,1,1,-0.31997271872399424,-0.1493943914548008,7.227367129099936e-09,-0.7236721518069962,14.239777876215147,5.5944874888203575,5.243081975984608
900349349,ALIANZA BSH S.A.S.,MANUFACTURA,ANTIOQUIA,2023,0.99999990000001,0.99999990000001,0.99999990000001,2.99999970000003,0.0,0.0,0.0,2,2,1.0579123088552127,-2.796990037459458e-08,-0.527480190720777,0.14675330876728693,0.0,0.0,0.0
800091085,RECONSTRUCTORA DE CANECAS Y TAMBORES S.A.S.,MANUFACTURA,ANTIOQUIA,2023,0.49999997500000126,0.99999990000001,1.99999980000002,2.99999970000003,0.0,0.0,0.0,2,2,-3.064472021603295e-08,-2.796990037459458e-08,-5.78189341441632e-08,0.14675330876728693,0.0,0.0,0.0
860046378,DESARROLLOS CAMPESINOS S.A.S.,MANUFACTURA,BOGOTÁ - CUNDINAMARCA,2023,0.19999999600000007,0.24999999375000015,1.2499999687500007,2.99999970000003,0.0,0.0,0.0,2,2,-0.8205806377379681,-0.5258382266276622,-0.3742531148000686,0.14675330876728693,0.0,0.0,0.0
830092113,INCONEXUS S.A.S.,COMERCIO,BOGOTÁ - CUNDINAMARCA,2023,0.99999990000001,10000000.0,10000000.0,2.99999970000003,0.0,0.0,0.0,0,0,1.0579123088552127,17.25737304069587,19.53923854791511,0.14675330876728693,0.0,0.0,0.0
900718336,HIGH TECH SOFTWARE S.A.S.,SERVICIOS,BOGOTÁ - CUNDINAMARCA,2023,0.3333333222222226,0.49999997500000126,1.4999999250000038,2.99999970000003,0.0,0.0,0.0,2,2,-0.4331314085038996,-0.3218575846074789,-0.23718688770287108,0.14675330876728693,0.0,0.0,0.0
830144306,BIG MARKET S.A.S.,COMERCIO,BOGOTÁ - CUNDINAMARCA,2023,0.0,0.0,10000000.0,29999999.999999996,0.0,0.0,0.0,5,5,-1.4910438399379886,-0.7754903662475584,19.53923854791511,20.025931455227344,0.0,0.0,0.0
900138815,UNIDAD MATERNO INFANTIL DEL TOLIMA S.A.,SERVICIOS,OTROS,2023,0.49999997500000126,0.99999990000001,1.99999980000002,2.99999970000003,-0.0,-0.0,-0.0,2,2,-3.064472021603295e-08,-2.796990037459458e-08,-5.78189341441632e-08,0.14675330876728693,0.0,0.0,0.0
